Industry Sector,NAICS sector code,Claim Location,Age Group,year,#Allowed lost time claims,Region
Mining,21,Greater Sudbury / Grand Sudbury,50-54,2017,10,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,55-59,2017,4,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,60-64,2017,2,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,65+,2017,1,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,15-19,2018,1,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,20-24,2018,2,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,25-29,2018,3,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,30-34,2018,5,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,35-39,2018,5,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,40-44,2018,5,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,45-49,2018,6,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,50-54,2018,4,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,55-59,2018,5,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,60-64,2018,4,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,65+,2018,0,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,15-19,2019,0,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,20-24,2019,0,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,25-29,2019,2,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,30-34,2019,5,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,35-39,2019,10,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,40-44,2019,7,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,45-49,2019,4,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,50-54,2019,7,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,55-59,2019,6,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,60-64,2019,4,Northern Ontario
Mining,21,Greater Sudbury / Grand Sudbury,65+,2019,1,Northern Ontario
Mining,21,Grey,25-29,2015,0,Southwestern Ontario
Mining,21,Grey,30-34,2015,0,Southwestern Ontario
Mining,21,Grey,50-54,2015,0,Southwestern Ontario
Mining,21,Grey,55-59,2015,1,Southwestern Ontario
Mining,21,Grey,60-64,2015,0,Southwestern Ontario
Mining,21,Grey,65+,2015,1,Southwestern Ontario
Mining,21,Grey,25-29,2016,0,Southwestern Ontario
Mining,21,Grey,30-34,2016,0,Southwestern Ontario
Mining,21,Grey,50-54,2016,0,Southwestern Ontario
Mining,21,Grey,55-59,2016,0,Southwestern Ontario
Mining,21,Grey,60-64,2016,0,Southwestern Ontario
Mining,21,Grey,65+,2016,0,Southwestern Ontario
Mining,21,Grey,25-29,2017,0,Southwestern Ontario
Mining,21,Grey,30-34,2017,0,Southwestern Ontario
Mining,21,Grey,50-54,2017,1,Southwestern Ontario
Mining,21,Grey,55-59,2017,1,Southwestern Ontario
Mining,21,Grey,60-64,2017,0,Southwestern Ontario
Mining,21,Grey,65+,2017,0,Southwestern Ontario
Mining,21,Grey,25-29,2018,0,Southwestern Ontario
Mining,21,Grey,30-34,2018,1,Southwestern Ontario
Mining,21,Grey,50-54,2018,1,Southwestern Ontario
Mining,21,Grey,55-59,2018,1,Southwestern Ontario
Mining,21,Grey,60-64,2018,1,Southwestern Ontario
Mining,21,Grey,65+,2018,0,Southwestern Ontario
Mining,21,Grey,25-29,2019,1,Southwestern Ontario
Mining,21,Grey,30-34,2019,0,Southwestern Ontario
Mining,21,Grey,50-54,2019,1,Southwestern Ontario
Mining,21,Grey,55-59,2019,0,Southwestern Ontario
Mining,21,Grey,60-64,2019,0,Southwestern Ontario
Mining,21,Grey,65+,2019,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,25-29,2015,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,35-39,2015,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,50-54,2015,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,60-64,2015,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,25-29,2016,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,35-39,2016,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,50-54,2016,1,Southwestern Ontario
Mining,21,Haldimand-Norfolk,60-64,2016,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,25-29,2017,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,35-39,2017,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,50-54,2017,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,60-64,2017,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,25-29,2018,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,35-39,2018,1,Southwestern Ontario
Mining,21,Haldimand-Norfolk,50-54,2018,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,60-64,2018,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,25-29,2019,1,Southwestern Ontario
Mining,21,Haldimand-Norfolk,35-39,2019,1,Southwestern Ontario
Mining,21,Haldimand-Norfolk,50-54,2019,0,Southwestern Ontario
Mining,21,Haldimand-Norfolk,60-64,2019,1,Southwestern Ontario
Mining,21,Haliburton,25-29,2015,0,Eastern Ontario
Mining,21,Haliburton,25-29,2016,0,Eastern Ontario
Mining,21,Haliburton,25-29,2017,0,Eastern Ontario
Mining,21,Haliburton,25-29,2018,1,Eastern Ontario
Mining,21,Haliburton,25-29,2019,0,Eastern Ontario
Mining,21,Halton,20-24,2015,0,Central Ontario
Mining,21,Halton,25-29,2015,0,Central Ontario
Mining,21,Halton,35-39,2015,0,Central Ontario
Mining,21,Halton,65+,2015,0,Central Ontario
Mining,21,Halton,20-24,2016,0,Central Ontario
Mining,21,Halton,25-29,2016,0,Central Ontario
Mining,21,Halton,35-39,2016,0,Central Ontario
Mining,21,Halton,65+,2016,0,Central Ontario
Mining,21,Halton,20-24,2017,0,Central Ontario
Mining,21,Halton,25-29,2017,0,Central Ontario
Mining,21,Halton,35-39,2017,1,Central Ontario
Mining,21,Halton,65+,2017,0,Central Ontario
Mining,21,Halton,20-24,2018,1,Central Ontario
Mining,21,Halton,25-29,2018,0,Central Ontario
Mining,21,Halton,35-39,2018,0,Central Ontario
Mining,21,Halton,65+,2018,0,Central Ontario
Mining,21,Halton,20-24,2019,0,Central Ontario
Mining,21,Halton,25-29,2019,1,Central Ontario
Mining,21,Halton,35-39,2019,0,Central Ontario
Mining,21,Halton,65+,2019,1,Central Ontario
Mining,21,Hamilton,30-34,2015,1,Southwestern Ontario
Mining,21,Hamilton,50-54,2015,1,Southwestern Ontario
Mining,21,Hamilton,55-59,2015,1,Southwestern Ontario
Mining,21,Hamilton,60-64,2015,1,Southwestern Ontario
Mining,21,Hamilton,30-34,2016,0,Southwestern Ontario
Mining,21,Hamilton,50-54,2016,0,Southwestern Ontario
Mining,21,Hamilton,55-59,2016,1,Southwestern Ontario
Mining,21,Hamilton,60-64,2016,0,Southwestern Ontario
Mining,21,Hamilton,30-34,2017,0,Southwestern Ontario
Mining,21,Hamilton,50-54,2017,0,Southwestern Ontario
Mining,21,Hamilton,55-59,2017,0,Southwestern Ontario
Mining,21,Hamilton,60-64,2017,0,Southwestern Ontario
Mining,21,Hamilton,30-34,2018,0,Southwestern Ontario
Mining,21,Hamilton,50-54,2018,0,Southwestern Ontario
Mining,21,Hamilton,55-59,2018,0,Southwestern Ontario
Mining,21,Hamilton,60-64,2018,0,Southwestern Ontario
Mining,21,Hamilton,30-34,2019,0,Southwestern Ontario
Mining,21,Hamilton,50-54,2019,0,Southwestern Ontario
Mining,21,Hamilton,55-59,2019,0,Southwestern Ontario
Mining,21,Hamilton,60-64,2019,0,Southwestern Ontario
Mining,21,Hastings,35-39,2015,0,Eastern Ontario
Mining,21,Hastings,40-44,2015,0,Eastern Ontario
Mining,21,Hastings,35-39,2016,1,Eastern Ontario
Mining,21,Hastings,40-44,2016,0,Eastern Ontario
Mining,21,Hastings,35-39,2017,1,Eastern Ontario
Mining,21,Hastings,40-44,2017,0,Eastern Ontario
Mining,21,Hastings,35-39,2018,0,Eastern Ontario
Mining,21,Hastings,40-44,2018,0,Eastern Ontario
Mining,21,Hastings,35-39,2019,0,Eastern Ontario
Mining,21,Hastings,40-44,2019,1,Eastern Ontario
Mining,21,Huron,20-24,2015,0,Southwestern Ontario
Mining,21,Huron,25-29,2015,0,Southwestern Ontario
Mining,21,Huron,30-34,2015,0,Southwestern Ontario
Mining,21,Huron,35-39,2015,0,Southwestern Ontario
Mining,21,Huron,40-44,2015,0,Southwestern Ontario
Mining,21,Huron,45-49,2015,0,Southwestern Ontario
Mining,21,Huron,50-54,2015,0,Southwestern Ontario
Mining,21,Huron,55-59,2015,2,Southwestern Ontario
Mining,21,Huron,60-64,2015,1,Southwestern Ontario
Mining,21,Huron,20-24,2016,0,Southwestern Ontario
Mining,21,Huron,25-29,2016,0,Southwestern Ontario
Mining,21,Huron,30-34,2016,0,Southwestern Ontario
Mining,21,Huron,35-39,2016,2,Southwestern Ontario
Mining,21,Huron,40-44,2016,1,Southwestern Ontario
Mining,21,Huron,45-49,2016,0,Southwestern Ontario
Mining,21,Huron,50-54,2016,0,Southwestern Ontario
Mining,21,Huron,55-59,2016,0,Southwestern Ontario
Mining,21,Huron,60-64,2016,0,Southwestern Ontario
Mining,21,Huron,20-24,2017,0,Southwestern Ontario
Mining,21,Huron,25-29,2017,1,Southwestern Ontario
Mining,21,Huron,30-34,2017,1,Southwestern Ontario
Mining,21,Huron,35-39,2017,1,Southwestern Ontario
Mining,21,Huron,40-44,2017,0,Southwestern Ontario
Mining,21,Huron,45-49,2017,0,Southwestern Ontario
Mining,21,Huron,50-54,2017,0,Southwestern Ontario
Mining,21,Huron,55-59,2017,0,Southwestern Ontario
Mining,21,Huron,60-64,2017,0,Southwestern Ontario
Mining,21,Huron,20-24,2018,1,Southwestern Ontario
Mining,21,Huron,25-29,2018,1,Southwestern Ontario
Mining,21,Huron,30-34,2018,0,Southwestern Ontario
Mining,21,Huron,35-39,2018,0,Southwestern Ontario
Mining,21,Huron,40-44,2018,0,Southwestern Ontario
Mining,21,Huron,45-49,2018,0,Southwestern Ontario
Mining,21,Huron,50-54,2018,0,Southwestern Ontario
Mining,21,Huron,55-59,2018,1,Southwestern Ontario
Mining,21,Huron,60-64,2018,0,Southwestern Ontario
Mining,21,Huron,20-24,2019,0,Southwestern Ontario
Mining,21,Huron,25-29,2019,2,Southwestern Ontario
Mining,21,Huron,30-34,2019,0,Southwestern Ontario
Mining,21,Huron,35-39,2019,0,Southwestern Ontario
Mining,21,Huron,40-44,2019,2,Southwestern Ontario
Mining,21,Huron,45-49,2019,5,Southwestern Ontario
Mining,21,Huron,50-54,2019,1,Southwestern Ontario
Mining,21,Huron,55-59,2019,3,Southwestern Ontario
Mining,21,Huron,60-64,2019,1,Southwestern Ontario
Mining,21,Kawartha Lakes,15-19,2015,0,Eastern Ontario
Mining,21,Kawartha Lakes,25-29,2015,0,Eastern Ontario
Mining,21,Kawartha Lakes,35-39,2015,0,Eastern Ontario
Mining,21,Kawartha Lakes,50-54,2015,0,Eastern Ontario
Mining,21,Kawartha Lakes,15-19,2016,0,Eastern Ontario
Mining,21,Kawartha Lakes,25-29,2016,0,Eastern Ontario
Mining,21,Kawartha Lakes,35-39,2016,0,Eastern Ontario
Mining,21,Kawartha Lakes,50-54,2016,0,Eastern Ontario
Mining,21,Kawartha Lakes,15-19,2017,1,Eastern Ontario
Mining,21,Kawartha Lakes,25-29,2017,0,Eastern Ontario
Mining,21,Kawartha Lakes,35-39,2017,0,Eastern Ontario
Mining,21,Kawartha Lakes,50-54,2017,1,Eastern Ontario
Mining,21,Kawartha Lakes,15-19,2018,0,Eastern Ontario
Mining,21,Kawartha Lakes,25-29,2018,0,Eastern Ontario
Mining,21,Kawartha Lakes,35-39,2018,0,Eastern Ontario
Mining,21,Kawartha Lakes,50-54,2018,0,Eastern Ontario
Mining,21,Kawartha Lakes,15-19,2019,1,Eastern Ontario
Mining,21,Kawartha Lakes,25-29,2019,1,Eastern Ontario
Mining,21,Kawartha Lakes,35-39,2019,1,Eastern Ontario
Mining,21,Kawartha Lakes,50-54,2019,0,Eastern Ontario
Mining,21,Kenora,15-19,2015,0,Northern Ontario
Mining,21,Kenora,20-24,2015,1,Northern Ontario
Mining,21,Kenora,25-29,2015,1,Northern Ontario
Mining,21,Kenora,30-34,2015,0,Northern Ontario
Mining,21,Kenora,35-39,2015,3,Northern Ontario
Mining,21,Kenora,40-44,2015,2,Northern Ontario
Mining,21,Kenora,45-49,2015,0,Northern Ontario
Mining,21,Kenora,50-54,2015,3,Northern Ontario
Mining,21,Kenora,55-59,2015,1,Northern Ontario
Mining,21,Kenora,65+,2015,1,Northern Ontario
Mining,21,Kenora,15-19,2016,0,Northern Ontario
Mining,21,Kenora,20-24,2016,1,Northern Ontario
Mining,21,Kenora,25-29,2016,0,Northern Ontario
Mining,21,Kenora,30-34,2016,6,Northern Ontario
Mining,21,Kenora,35-39,2016,1,Northern Ontario
Mining,21,Kenora,40-44,2016,2,Northern Ontario
Mining,21,Kenora,45-49,2016,1,Northern Ontario
Mining,21,Kenora,50-54,2016,0,Northern Ontario
Mining,21,Kenora,55-59,2016,3,Northern Ontario
Mining,21,Kenora,65+,2016,0,Northern Ontario
Mining,21,Kenora,15-19,2017,0,Northern Ontario
Mining,21,Kenora,20-24,2017,1,Northern Ontario
Mining,21,Kenora,25-29,2017,3,Northern Ontario
Mining,21,Kenora,30-34,2017,0,Northern Ontario
Mining,21,Kenora,35-39,2017,1,Northern Ontario
Mining,21,Kenora,40-44,2017,0,Northern Ontario
Mining,21,Kenora,45-49,2017,2,Northern Ontario
Mining,21,Kenora,50-54,2017,0,Northern Ontario
Mining,21,Kenora,55-59,2017,1,Northern Ontario
Mining,21,Kenora,65+,2017,0,Northern Ontario
Mining,21,Kenora,15-19,2018,1,Northern Ontario
Mining,21,Kenora,20-24,2018,0,Northern Ontario
Mining,21,Kenora,25-29,2018,0,Northern Ontario
Mining,21,Kenora,30-34,2018,0,Northern Ontario
Mining,21,Kenora,35-39,2018,1,Northern Ontario
Mining,21,Kenora,40-44,2018,1,Northern Ontario
Mining,21,Kenora,45-49,2018,2,Northern Ontario
Mining,21,Kenora,50-54,2018,0,Northern Ontario
Mining,21,Kenora,55-59,2018,0,Northern Ontario
Mining,21,Kenora,65+,2018,0,Northern Ontario
Mining,21,Kenora,15-19,2019,0,Northern Ontario
Mining,21,Kenora,20-24,2019,0,Northern Ontario
Mining,21,Kenora,25-29,2019,0,Northern Ontario
Mining,21,Kenora,30-34,2019,0,Northern Ontario
Mining,21,Kenora,35-39,2019,0,Northern Ontario
Mining,21,Kenora,40-44,2019,0,Northern Ontario
Mining,21,Kenora,45-49,2019,0,Northern Ontario
Mining,21,Kenora,50-54,2019,1,Northern Ontario
Mining,21,Kenora,55-59,2019,0,Northern Ontario
Mining,21,Kenora,65+,2019,0,Northern Ontario
Mining,21,Lambton,45-49,2015,0,Southwestern Ontario
Mining,21,Lambton,45-49,2016,0,Southwestern Ontario
Mining,21,Lambton,45-49,2017,1,Southwestern Ontario
Mining,21,Lambton,45-49,2018,0,Southwestern Ontario
Mining,21,Lambton,45-49,2019,0,Southwestern Ontario
Mining,21,Lanark,20-24,2015,0,Eastern Ontario
Mining,21,Lanark,20-24,2016,0,Eastern Ontario
Mining,21,Lanark,20-24,2017,1,Eastern Ontario
Mining,21,Lanark,20-24,2018,0,Eastern Ontario
Mining,21,Lanark,20-24,2019,0,Eastern Ontario
Mining,21,Leeds and Grenville,20-24,2015,0,Eastern Ontario
Mining,21,Leeds and Grenville,25-29,2015,0,Eastern Ontario
Mining,21,Leeds and Grenville,55-59,2015,2,Eastern Ontario
Mining,21,Leeds and Grenville,20-24,2016,0,Eastern Ontario
Mining,21,Leeds and Grenville,25-29,2016,1,Eastern Ontario
Mining,21,Leeds and Grenville,55-59,2016,0,Eastern Ontario
Mining,21,Leeds and Grenville,20-24,2017,1,Eastern Ontario
Mining,21,Leeds and Grenville,25-29,2017,0,Eastern Ontario
Mining,21,Leeds and Grenville,55-59,2017,0,Eastern Ontario
Mining,21,Leeds and Grenville,20-24,2018,0,Eastern Ontario
Mining,21,Leeds and Grenville,25-29,2018,0,Eastern Ontario
Mining,21,Leeds and Grenville,55-59,2018,0,Eastern Ontario
Mining,21,Leeds and Grenville,20-24,2019,0,Eastern Ontario
Mining,21,Leeds and Grenville,25-29,2019,0,Eastern Ontario
Mining,21,Leeds and Grenville,55-59,2019,1,Eastern Ontario
Mining,21,Lennox and Addington,20-24,2015,0,Eastern Ontario
Mining,21,Lennox and Addington,55-59,2015,0,Eastern Ontario
Mining,21,Lennox and Addington,20-24,2016,0,Eastern Ontario
Mining,21,Lennox and Addington,55-59,2016,0,Eastern Ontario
Mining,21,Lennox and Addington,20-24,2017,0,Eastern Ontario
Mining,21,Lennox and Addington,55-59,2017,0,Eastern Ontario
Mining,21,Lennox and Addington,20-24,2018,0,Eastern Ontario
Mining,21,Lennox and Addington,55-59,2018,1,Eastern Ontario
Mining,21,Lennox and Addington,20-24,2019,1,Eastern Ontario
Mining,21,Lennox and Addington,55-59,2019,0,Eastern Ontario
Mining,21,Manitoulin,25-29,2015,0,Northern Ontario
Mining,21,Manitoulin,35-39,2015,0,Northern Ontario
Mining,21,Manitoulin,25-29,2016,0,Northern Ontario
Mining,21,Manitoulin,35-39,2016,0,Northern Ontario
Mining,21,Manitoulin,25-29,2017,0,Northern Ontario
Mining,21,Manitoulin,35-39,2017,0,Northern Ontario
Mining,21,Manitoulin,25-29,2018,0,Northern Ontario
Mining,21,Manitoulin,35-39,2018,0,Northern Ontario
Mining,21,Manitoulin,25-29,2019,1,Northern Ontario
Mining,21,Manitoulin,35-39,2019,2,Northern Ontario
Mining,21,Middlesex,25-29,2015,0,Southwestern Ontario
Mining,21,Middlesex,30-34,2015,0,Southwestern Ontario
Mining,21,Middlesex,35-39,2015,0,Southwestern Ontario
Mining,21,Middlesex,40-44,2015,0,Southwestern Ontario
Mining,21,Middlesex,45-49,2015,0,Southwestern Ontario
Mining,21,Middlesex,50-54,2015,0,Southwestern Ontario
Mining,21,Middlesex,55-59,2015,0,Southwestern Ontario
Mining,21,Middlesex,60-64,2015,0,Southwestern Ontario
Mining,21,Middlesex,25-29,2016,0,Southwestern Ontario
Mining,21,Middlesex,30-34,2016,0,Southwestern Ontario
Mining,21,Middlesex,35-39,2016,0,Southwestern Ontario
Mining,21,Middlesex,40-44,2016,1,Southwestern Ontario
Mining,21,Middlesex,45-49,2016,0,Southwestern Ontario
Mining,21,Middlesex,50-54,2016,0,Southwestern Ontario
Mining,21,Middlesex,55-59,2016,1,Southwestern Ontario
Mining,21,Middlesex,60-64,2016,0,Southwestern Ontario
Mining,21,Middlesex,25-29,2017,0,Southwestern Ontario
Mining,21,Middlesex,30-34,2017,1,Southwestern Ontario
Mining,21,Middlesex,35-39,2017,1,Southwestern Ontario
Mining,21,Middlesex,40-44,2017,0,Southwestern Ontario
Mining,21,Middlesex,45-49,2017,0,Southwestern Ontario
Mining,21,Middlesex,50-54,2017,1,Southwestern Ontario
Mining,21,Middlesex,55-59,2017,2,Southwestern Ontario
Mining,21,Middlesex,60-64,2017,0,Southwestern Ontario
Mining,21,Middlesex,25-29,2018,0,Southwestern Ontario
Mining,21,Middlesex,30-34,2018,0,Southwestern Ontario
Mining,21,Middlesex,35-39,2018,0,Southwestern Ontario
Mining,21,Middlesex,40-44,2018,1,Southwestern Ontario
Mining,21,Middlesex,45-49,2018,0,Southwestern Ontario
Mining,21,Middlesex,50-54,2018,1,Southwestern Ontario
Mining,21,Middlesex,55-59,2018,0,Southwestern Ontario
Mining,21,Middlesex,60-64,2018,1,Southwestern Ontario
Mining,21,Middlesex,25-29,2019,2,Southwestern Ontario
Mining,21,Middlesex,30-34,2019,1,Southwestern Ontario
Mining,21,Middlesex,35-39,2019,1,Southwestern Ontario
Mining,21,Middlesex,40-44,2019,0,Southwestern Ontario
Mining,21,Middlesex,45-49,2019,1,Southwestern Ontario
Mining,21,Middlesex,50-54,2019,1,Southwestern Ontario
Mining,21,Middlesex,55-59,2019,0,Southwestern Ontario
Mining,21,Middlesex,60-64,2019,1,Southwestern Ontario
Mining,21,Muskoka,15-19,2015,0,Northern Ontario
Mining,21,Muskoka,20-24,2015,1,Northern Ontario
Mining,21,Muskoka,25-29,2015,0,Northern Ontario
Mining,21,Muskoka,30-34,2015,0,Northern Ontario
Mining,21,Muskoka,35-39,2015,0,Northern Ontario
Mining,21,Muskoka,40-44,2015,0,Northern Ontario
Mining,21,Muskoka,50-54,2015,0,Northern Ontario
Mining,21,Muskoka,55-59,2015,1,Northern Ontario
Mining,21,Muskoka,15-19,2016,1,Northern Ontario
Mining,21,Muskoka,20-24,2016,0,Northern Ontario
Mining,21,Muskoka,25-29,2016,1,Northern Ontario
Mining,21,Muskoka,30-34,2016,1,Northern Ontario
Mining,21,Muskoka,35-39,2016,1,Northern Ontario
Mining,21,Muskoka,40-44,2016,1,Northern Ontario
Mining,21,Muskoka,50-54,2016,0,Northern Ontario
Mining,21,Muskoka,55-59,2016,1,Northern Ontario
Mining,21,Muskoka,15-19,2017,2,Northern Ontario
Mining,21,Muskoka,20-24,2017,0,Northern Ontario
Mining,21,Muskoka,25-29,2017,2,Northern Ontario
Mining,21,Muskoka,30-34,2017,0,Northern Ontario
Mining,21,Muskoka,35-39,2017,0,Northern Ontario
Mining,21,Muskoka,40-44,2017,1,Northern Ontario
Mining,21,Muskoka,50-54,2017,1,Northern Ontario
Mining,21,Muskoka,55-59,2017,0,Northern Ontario
Mining,21,Muskoka,15-19,2018,0,Northern Ontario
Mining,21,Muskoka,20-24,2018,1,Northern Ontario
Mining,21,Muskoka,25-29,2018,0,Northern Ontario
Mining,21,Muskoka,30-34,2018,0,Northern Ontario
Mining,21,Muskoka,35-39,2018,0,Northern Ontario
Mining,21,Muskoka,40-44,2018,1,Northern Ontario
Mining,21,Muskoka,50-54,2018,0,Northern Ontario
Mining,21,Muskoka,55-59,2018,0,Northern Ontario
Mining,21,Muskoka,15-19,2019,0,Northern Ontario
Mining,21,Muskoka,20-24,2019,1,Northern Ontario
Mining,21,Muskoka,25-29,2019,1,Northern Ontario
Mining,21,Muskoka,30-34,2019,0,Northern Ontario
Mining,21,Muskoka,35-39,2019,0,Northern Ontario
Mining,21,Muskoka,40-44,2019,0,Northern Ontario
Mining,21,Muskoka,50-54,2019,0,Northern Ontario
Mining,21,Muskoka,55-59,2019,0,Northern Ontario
Mining,21,Niagara,25-29,2015,0,Central Ontario
